doi,pt2,sample_id,response_length,metric,judge,score,label_count,model,directory
10.1016/j.tmaid.2026.102959,case,10.1016/j.tmaid.2026.102959,366,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.tmaid.2026.102959,case,10.1016/j.tmaid.2026.102959,366,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.tmaid.2026.102959,case,10.1016/j.tmaid.2026.102959,366,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.tmaid.2026.102960,case,10.1016/j.tmaid.2026.102960,305,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.tmaid.2026.102960,case,10.1016/j.tmaid.2026.102960,305,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.tmaid.2026.102960,case,10.1016/j.tmaid.2026.102960,305,grounding,openai/gpt-5.4-nano-2026-03-17,0.5,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.tmaid.2026.102960,case,10.1016/j.tmaid.2026.102960,305,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.tmaid.2026.102960,case,10.1016/j.tmaid.2026.102960,305,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.tmaid.2026.102960,case,10.1016/j.tmaid.2026.102960,305,quality,openai/gpt-5.4-nano-2026-03-17,0.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.toxicon.2026.109021,case,10.1016/j.toxicon.2026.109021,463,grounding,anthropic/claude-opus-4-6@default,0.6666666666666666,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.toxicon.2026.109021,case,10.1016/j.toxicon.2026.109021,463,grounding,google/gemini-3.1-pro-preview,1.0,4.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.toxicon.2026.109021,case,10.1016/j.toxicon.2026.109021,463,grounding,openai/gpt-5.4-nano-2026-03-17,0.6666666666666666,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.toxicon.2026.109021,case,10.1016/j.toxicon.2026.109021,463,quality,anthropic/claude-opus-4-6@default,0.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.toxicon.2026.109021,case,10.1016/j.toxicon.2026.109021,463,quality,google/gemini-3.1-pro-preview,0.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.toxicon.2026.109021,case,10.1016/j.toxicon.2026.109021,463,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.transci.2026.104409,case,10.1016/j.transci.2026.104409,418,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.transci.2026.104409,case,10.1016/j.transci.2026.104409,418,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.transci.2026.104409,case,10.1016/j.transci.2026.104409,418,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.transci.2026.104409,case,10.1016/j.transci.2026.104409,418,quality,anthropic/claude-opus-4-6@default,0.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.transci.2026.104409,case,10.1016/j.transci.2026.104409,418,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.transci.2026.104409,case,10.1016/j.transci.2026.104409,418,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.transproceed.2026.01.009,case,10.1016/j.transproceed.2026.01.009,463,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.transproceed.2026.01.009,case,10.1016/j.transproceed.2026.01.009,463,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.transproceed.2026.01.009,case,10.1016/j.transproceed.2026.01.009,463,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.transproceed.2026.01.009,case,10.1016/j.transproceed.2026.01.009,463,quality,anthropic/claude-opus-4-6@default,0.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.transproceed.2026.01.009,case,10.1016/j.transproceed.2026.01.009,463,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.transproceed.2026.01.009,case,10.1016/j.transproceed.2026.01.009,463,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.wneu.2026.124840,case,10.1016/j.wneu.2026.124840,450,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.wneu.2026.124840,case,10.1016/j.wneu.2026.124840,450,grounding,google/gemini-3.1-pro-preview,0.5,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.wneu.2026.124840,case,10.1016/j.wneu.2026.124840,450,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.wneu.2026.124840,case,10.1016/j.wneu.2026.124840,450,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.wneu.2026.124840,case,10.1016/j.wneu.2026.124840,450,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1016/j.wneu.2026.124840,case,10.1016/j.wneu.2026.124840,450,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1017/S1047951125110913,case,10.1017/S1047951125110913,584,grounding,anthropic/claude-opus-4-6@default,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1017/S1047951125110913,case,10.1017/S1047951125110913,584,grounding,google/gemini-3.1-pro-preview,0.6666666666666666,4.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1017/S1047951125110913,case,10.1017/S1047951125110913,584,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1017/S1047951125110913,case,10.1017/S1047951125110913,584,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1017/S1047951125110913,case,10.1017/S1047951125110913,584,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1017/S1047951125110913,case,10.1017/S1047951125110913,584,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/00325481.2026.2632405,case,10.1080/00325481.2026.2632405,234,grounding,anthropic/claude-opus-4-6@default,0.5,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/00325481.2026.2632405,case,10.1080/00325481.2026.2632405,234,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/00325481.2026.2632405,case,10.1080/00325481.2026.2632405,234,grounding,openai/gpt-5.4-nano-2026-03-17,0.5,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/00325481.2026.2632405,case,10.1080/00325481.2026.2632405,234,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/00325481.2026.2632405,case,10.1080/00325481.2026.2632405,234,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/00325481.2026.2632405,case,10.1080/00325481.2026.2632405,234,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/09273948.2026.2625998,case,10.1080/09273948.2026.2625998,493,grounding,anthropic/claude-opus-4-6@default,0.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/09273948.2026.2625998,case,10.1080/09273948.2026.2625998,493,grounding,google/gemini-3.1-pro-preview,0.6666666666666666,4.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/09273948.2026.2625998,case,10.1080/09273948.2026.2625998,493,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/09273948.2026.2625998,case,10.1080/09273948.2026.2625998,493,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/09273948.2026.2625998,case,10.1080/09273948.2026.2625998,493,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/09273948.2026.2625998,case,10.1080/09273948.2026.2625998,493,quality,openai/gpt-5.4-nano-2026-03-17,1.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/09273948.2026.2626821,case,10.1080/09273948.2026.2626821,722,grounding,anthropic/claude-opus-4-6@default,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/09273948.2026.2626821,case,10.1080/09273948.2026.2626821,722,grounding,google/gemini-3.1-pro-preview,1.0,4.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/09273948.2026.2626821,case,10.1080/09273948.2026.2626821,722,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/09273948.2026.2626821,case,10.1080/09273948.2026.2626821,722,quality,anthropic/claude-opus-4-6@default,1.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/09273948.2026.2626821,case,10.1080/09273948.2026.2626821,722,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/09273948.2026.2626821,case,10.1080/09273948.2026.2626821,722,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/15563650.2025.2605133,case,10.1080/15563650.2025.2605133,288,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/15563650.2025.2605133,case,10.1080/15563650.2025.2605133,288,grounding,google/gemini-3.1-pro-preview,0.5,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/15563650.2025.2605133,case,10.1080/15563650.2025.2605133,288,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/15563650.2025.2605133,case,10.1080/15563650.2025.2605133,288,quality,anthropic/claude-opus-4-6@default,0.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/15563650.2025.2605133,case,10.1080/15563650.2025.2605133,288,quality,google/gemini-3.1-pro-preview,0.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/15563650.2025.2605133,case,10.1080/15563650.2025.2605133,288,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/15563650.2025.2612341,case,10.1080/15563650.2025.2612341,368,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/15563650.2025.2612341,case,10.1080/15563650.2025.2612341,368,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/15563650.2025.2612341,case,10.1080/15563650.2025.2612341,368,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/15563650.2025.2612341,case,10.1080/15563650.2025.2612341,368,quality,anthropic/claude-opus-4-6@default,1.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/15563650.2025.2612341,case,10.1080/15563650.2025.2612341,368,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/15563650.2025.2612341,case,10.1080/15563650.2025.2612341,368,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/16078454.2026.2638607,case,10.1080/16078454.2026.2638607,352,grounding,anthropic/claude-opus-4-6@default,0.5,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/16078454.2026.2638607,case,10.1080/16078454.2026.2638607,352,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/16078454.2026.2638607,case,10.1080/16078454.2026.2638607,352,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/16078454.2026.2638607,case,10.1080/16078454.2026.2638607,352,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/16078454.2026.2638607,case,10.1080/16078454.2026.2638607,352,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1080/16078454.2026.2638607,case,10.1080/16078454.2026.2638607,352,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1093/arclin/acag017,case,10.1093/arclin/acag017,433,grounding,anthropic/claude-opus-4-6@default,0.5,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1093/arclin/acag017,case,10.1093/arclin/acag017,433,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1093/arclin/acag017,case,10.1093/arclin/acag017,433,grounding,openai/gpt-5.4-nano-2026-03-17,0.5,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1093/arclin/acag017,case,10.1093/arclin/acag017,433,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1093/arclin/acag017,case,10.1093/arclin/acag017,433,quality,google/gemini-3.1-pro-preview,1.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1093/arclin/acag017,case,10.1093/arclin/acag017,433,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1097/ICB.0000000000001588,case,10.1097/ICB.0000000000001588,452,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1097/ICB.0000000000001588,case,10.1097/ICB.0000000000001588,452,grounding,google/gemini-3.1-pro-preview,1.0,3.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1097/ICB.0000000000001588,case,10.1097/ICB.0000000000001588,452,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1097/ICB.0000000000001588,case,10.1097/ICB.0000000000001588,452,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1097/ICB.0000000000001588,case,10.1097/ICB.0000000000001588,452,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1097/ICB.0000000000001588,case,10.1097/ICB.0000000000001588,452,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1136/bcr-2024-262056,case,10.1136/bcr-2024-262056,320,grounding,anthropic/claude-opus-4-6@default,1.0,1.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1136/bcr-2024-262056,case,10.1136/bcr-2024-262056,320,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1136/bcr-2024-262056,case,10.1136/bcr-2024-262056,320,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,1.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1136/bcr-2024-262056,case,10.1136/bcr-2024-262056,320,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1136/bcr-2024-262056,case,10.1136/bcr-2024-262056,320,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1136/bcr-2024-262056,case,10.1136/bcr-2024-262056,320,quality,openai/gpt-5.4-nano-2026-03-17,0.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1186/s12871-026-03701-6,case,10.1186/s12871-026-03701-6,255,grounding,anthropic/claude-opus-4-6@default,1.0,1.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1186/s12871-026-03701-6,case,10.1186/s12871-026-03701-6,255,grounding,google/gemini-3.1-pro-preview,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1186/s12871-026-03701-6,case,10.1186/s12871-026-03701-6,255,grounding,openai/gpt-5.4-nano-2026-03-17,1.0,1.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1186/s12871-026-03701-6,case,10.1186/s12871-026-03701-6,255,quality,anthropic/claude-opus-4-6@default,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1186/s12871-026-03701-6,case,10.1186/s12871-026-03701-6,255,quality,google/gemini-3.1-pro-preview,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1186/s12871-026-03701-6,case,10.1186/s12871-026-03701-6,255,quality,openai/gpt-5.4-nano-2026-03-17,0.5,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1186/s12872-026-05608-z,case,10.1186/s12872-026-05608-z,465,grounding,anthropic/claude-opus-4-6@default,1.0,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1186/s12872-026-05608-z,case,10.1186/s12872-026-05608-z,465,grounding,google/gemini-3.1-pro-preview,0.5,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1186/s12872-026-05608-z,case,10.1186/s12872-026-05608-z,465,grounding,openai/gpt-5.4-nano-2026-03-17,0.5,2.0,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
10.1186/s12872-026-05608-z,case,10.1186/s12872-026-05608-z,465,quality,anthropic/claude-opus-4-6@default,1.0,,google/gemini-3.1-pro-preview,out/pubmed-clinical-case-conclusions/20260413_1900
